match_id,batter,runs_batter,balls_faced
1254115,KS Bharat,9,16
1254115,N Rana,23,25
1254115,RA Tripathi,6,5
1254115,SP Narine,26,15
1254115,Shahbaz Ahmed,13,14
1254115,Shakib Al Hasan,9,6
1254115,Shubman Gill,29,18
1254115,V Kohli,39,33
1254115,VR Iyer,26,30
1254116,AR Patel,4,4
1254116,EJG Morgan,0,3
1254116,KD Karthik,0,3
1254116,MP Stoinis,18,23
1254116,N Rana,13,12
1254116,PP Shaw,18,12
1254116,RA Tripathi,12,11
1254116,RR Pant,6,6
1254116,S Dhawan,36,39
1254116,SO Hetmyer,17,10
1254116,SP Narine,0,1
1254116,SS Iyer,30,27
1254116,Shakib Al Hasan,0,2
1254116,Shubman Gill,46,46
1254116,VR Iyer,55,41
1254117,EJG Morgan,4,8
1254117,F du Plessis,86,59
1254117,KD Karthik,9,7
1254117,LH Ferguson,18,11
1254117,MM Ali,37,20
1254117,N Rana,0,1
1254117,RA Tripathi,2,3
1254117,RD Gaikwad,32,27
1254117,RV Uthappa,31,15
1254117,SP Narine,2,2
1254117,Shakib Al Hasan,0,1
1254117,Shivam Mavi,20,13
1254117,Shubman Gill,51,43
1254117,VR Iyer,50,32
1304047,AM Rahane,44,34
1304047,AT Rayudu,15,17
1304047,DP Conway,3,8
1304047,MS Dhoni,50,38
1304047,N Rana,21,17
1304047,RA Jadeja,26,28
1304047,RD Gaikwad,0,4
1304047,RV Uthappa,28,21
1304047,S Dube,3,6
1304047,SP Jackson,3,3
1304047,SS Iyer,20,19
1304047,SW Billings,25,22
1304047,VR Iyer,16,16
1304048,AR Patel,38,17
1304048,Anmolpreet Singh,8,9
1304048,DR Sams,7,2
1304048,Ishan Kishan,81,48
1304048,KA Pollard,3,6
1304048,Lalit Yadav,48,38
1304048,Mandeep Singh,0,2
1304048,PP Shaw,38,24
1304048,R Powell,0,2
1304048,RG Sharma,41,32
1304048,RR Pant,1,2
1304048,SN Thakur,22,11
1304048,TH David,12,8
1304048,TL Seifert,21,14
1304048,Tilak Varma,22,15
1304049,Anuj Rawat,21,20
1304049,F du Plessis,88,57
1304049,KD Karthik,32,14
1304049,LS Livingstone,19,10
1304049,M Shahrukh Khan,24,20
1304049,MA Agarwal,32,24
1304049,OF Smith,25,8
1304049,PBB Rajapaksa,43,22
1304049,RA Bawa,0,1
1304049,S Dhawan,43,29
1304049,V Kohli,41,29
1304050,A Badoni,54,41
1304050,A Manohar,15,7
1304050,DA Miller,30,21
1304050,DJ Hooda,55,41
1304050,E Lewis,10,9
1304050,HH Pandya,33,28
1304050,KH Pandya,21,13
1304050,KL Rahul,0,1
1304050,MK Pandey,6,5
1304050,MS Wade,30,29
1304050,PVD Chameera,1,1
1304050,Q de Kock,7,9
1304050,R Tewatia,40,24
1304050,Shubman Gill,0,3
1304050,V Shankar,4,6
1304051,AK Markram,57,41
1304051,Abdul Samad,4,6
1304051,Abhishek Sharma,9,19
1304051,B Kumar,3,4
1304051,D Padikkal,41,29
1304051,JC Buttler,35,28
1304051,KS Williamson,2,7
1304051,N Pooran,0,9
1304051,NM Coulter-Nile,1,2
1304051,R Parag,12,9
1304051,R Shepherd,24,18
1304051,RA Tripathi,0,3
1304051,SO Hetmyer,32,13
1304051,SV Samson,55,27
1304051,Washington Sundar,40,14
1304051,YBK Jaiswal,20,16
1304052,AD Russell,25,18
1304052,AM Rahane,9,10
1304052,Anuj Rawat,0,2
1304052,CV Varun,10,16
1304052,DJ Willey,18,28
1304052,F du Plessis,5,4
1304052,HV Patel,10,6
1304052,KD Karthik,14,7
1304052,N Rana,10,5
1304052,PWH de Silva,4,3
1304052,SE Rutherford,28,40
1304052,SP Jackson,0,1
1304052,SP Narine,12,8
1304052,SS Iyer,13,10
1304052,SW Billings,14,15
1304052,Shahbaz Ahmed,27,20
1304052,TG Southee,1,5
1304052,UT Yadav,18,12
1304052,V Kohli,12,7
1304052,VR Iyer,10,14
1304053,A Badoni,19,9
1304053,AT Rayudu,27,20
1304053,D Pretorius,0,1
1304053,DJ Bravo,1,1
1304053,DJ Hooda,13,8
1304053,E Lewis,55,23
1304053,KL Rahul,40,26
1304053,MK Pandey,5,6
1304053,MM Ali,35,22
1304053,MS Dhoni,16,6
1304053,Q de Kock,61,45
1304053,RA Jadeja,17,9
1304053,RD Gaikwad,1,4
1304053,RV Uthappa,50,27
1304053,S Dube,49,30
1304054,AD Russell,70,31
1304054,AM Rahane,12,11
1304054,Arshdeep Singh,0,1
1304054,Harpreet Brar,14,18
1304054,K Rabada,25,16
1304054,LS Livingstone,19,16
1304054,M Shahrukh Khan,0,5
1304054,MA Agarwal,1,5
1304054,N Rana,0,2
1304054,OF Smith,9,12
1304054,PBB Rajapaksa,31,9
1304054,RA Bawa,11,13
1304054,RD Chahar,0,2
1304054,S Dhawan,16,15
1304054,SS Iyer,26,15
1304054,SW Billings,24,23
1304054,VR Iyer,3,7
1304055,Anmolpreet Singh,5,4
1304055,D Padikkal,7,7
1304055,DR Sams,0,1
1304055,Ishan Kishan,54,43
1304055,JC Buttler,100,68
1304055,JJ Bumrah,0,1
1304055,KA Pollard,22,24
1304055,M Ashwin,6,8
1304055,Navdeep Saini,2,2
1304055,R Ashwin,1,1
1304055,R Parag,5,4
1304055,RG Sharma,10,5
1304055,SO Hetmyer,35,14
1304055,SV Samson,30,21
1304055,TA Boult,1,1
1304055,TH David,1,3
1304055,Tilak Varma,61,33
1304055,YBK Jaiswal,1,2
1304056,A Manohar,1,2
1304056,AR Patel,8,4
1304056,DA Miller,20,15
1304056,HH Pandya,31,27
1304056,KK Ahmed,0,1
1304056,Kuldeep Yadav,14,14
1304056,Lalit Yadav,25,22
1304056,MS Wade,1,2
1304056,Mandeep Singh,18,16
1304056,Mustafizur Rahman,3,5
1304056,PP Shaw,10,7
1304056,R Powell,20,12
1304056,R Tewatia,14,8
1304056,RR Pant,43,29
1304056,Rashid Khan,0,1
1304056,SN Thakur,2,5
1304056,Shubman Gill,84,46
1304056,TL Seifert,3,5
1304056,V Shankar,13,20
1304057,AT Rayudu,13,21
1304057,CJ Jordan,5,5
1304057,D Pretorius,8,4
1304057,DJ Bravo,0,1
1304057,JM Sharma,26,17
1304057,K Rabada,12,12
1304057,LS Livingstone,60,32
1304057,M Shahrukh Khan,6,11
1304057,MA Agarwal,4,2
1304057,MM Ali,0,2
1304057,MS Dhoni,23,28
1304057,Mukesh Choudhary,2,2
1304057,OF Smith,3,7
1304057,PBB Rajapaksa,9,5
1304057,RA Jadeja,0,3
1304057,RD Chahar,12,8
1304057,RD Gaikwad,1,4
1304057,RV Uthappa,13,10
1304057,S Dhawan,33,24
1304057,S Dube,57,30
1304057,VG Arora,1,2
1304058,A Badoni,19,12
1304058,AK Markram,12,14
1304058,Abdul Samad,0,1
1304058,Abhishek Sharma,13,11
1304058,B Kumar,1,2
1304058,DJ Hooda,51,33
1304058,E Lewis,1,5
1304058,JO Holder,8,3
1304058,KH Pandya,6,3
1304058,KL Rahul,68,50
1304058,KS Williamson,16,16
1304058,MK Pandey,11,10
1304058,N Pooran,34,24
1304058,Q de Kock,1,4
1304058,R Shepherd,8,8
1304058,RA Tripathi,44,30
1304058,Umran Malik,1,1
1304058,Washington Sundar,18,14
1304059,Anuj Rawat,26,25
1304059,D Padikkal,37,29
1304059,DJ Willey,0,2
1304059,F du Plessis,29,20
1304059,HV Patel,9,4
1304059,JC Buttler,70,47
1304059,KD Karthik,44,23
1304059,SE Rutherford,5,10
1304059,SO Hetmyer,42,31
1304059,SV Samson,8,8
1304059,Shahbaz Ahmed,45,26
1304059,V Kohli,5,6
1304059,YBK Jaiswal,4,6
1304060,AD Russell,11,5
1304060,AM Rahane,7,11
1304060,D Brevis,29,19
1304060,Ishan Kishan,14,21
1304060,KA Pollard,22,5
1304060,N Rana,8,7
1304060,PJ Cummins,56,15
1304060,RG Sharma,3,12
1304060,SA Yadav,52,36
1304060,SS Iyer,10,6
1304060,SW Billings,17,12
1304060,Tilak Varma,38,27
1304060,VR Iyer,50,41
1304061,A Badoni,10,3
1304061,DA Warner,4,12
1304061,DJ Hooda,11,13
1304061,E Lewis,5,13
1304061,KH Pandya,19,14
1304061,KL Rahul,24,25
1304061,PP Shaw,61,34
1304061,Q de Kock,80,52
1304061,R Powell,3,10
1304061,RR Pant,39,36
1304061,SN Khan,36,28
1304062,Arshdeep Singh,10,5
1304062,B Sai Sudharsan,35,30
1304062,DA Miller,6,4
1304062,HH Pandya,27,18
1304062,JM Bairstow,8,8
1304062,JM Sharma,23,11
1304062,K Rabada,1,1
1304062,LS Livingstone,64,27
1304062,M Shahrukh Khan,15,8
1304062,MA Agarwal,5,9
1304062,MS Wade,6,7
1304062,OF Smith,0,1
1304062,R Tewatia,13,3
1304062,RD Chahar,22,14
1304062,S Dhawan,35,30
1304062,Shubman Gill,96,59
1304062,VG Arora,2,6
1304063,AT Rayudu,27,27
1304063,Abhishek Sharma,75,50
1304063,CJ Jordan,6,3
1304063,DJ Bravo,8,5
1304063,KS Williamson,32,40
1304063,MM Ali,48,35
1304063,MS Dhoni,3,6
1304063,N Pooran,5,2
1304063,RA Jadeja,23,15
1304063,RA Tripathi,39,15
1304063,RD Gaikwad,16,13
1304063,RV Uthappa,15,11
1304063,S Dube,3,5
1304064,Anuj Rawat,66,47
1304064,D Brevis,8,11
1304064,F du Plessis,16,24
1304064,GJ Maxwell,8,2
1304064,Ishan Kishan,26,28
1304064,JD Unadkat,13,14
1304064,KA Pollard,0,1
1304064,KD Karthik,7,2
1304064,RG Sharma,26,15
1304064,Ramandeep Singh,6,12
1304064,SA Yadav,68,37
1304064,Tilak Varma,0,3
1304064,V Kohli,48,36
1304065,AD Russell,24,21
1304065,AM Rahane,8,14
1304065,AR Patel,22,14
1304065,CV Varun,1,1
1304065,DA Warner,61,45
1304065,Lalit Yadav,1,4
1304065,N Rana,30,20
1304065,PJ Cummins,4,3
1304065,PP Shaw,51,29
1304065,R Powell,8,6
1304065,RR Pant,27,14
1304065,Rasikh Salam,7,6
1304065,SN Thakur,29,11
1304065,SP Narine,4,2
1304065,SS Iyer,54,33
1304065,SW Billings,15,9
1304065,UT Yadav,0,1
1304065,VR Iyer,18,8
1304066,A Badoni,5,7
1304066,Avesh Khan,7,2
1304066,D Padikkal,29,29
1304066,DJ Hooda,25,24
1304066,HE van der Dussen,4,4
1304066,JC Buttler,13,11
1304066,JO Holder,8,14
1304066,K Gowtham,0,1
1304066,KH Pandya,22,15
1304066,KL Rahul,0,1
1304066,MP Stoinis,38,17
1304066,PVD Chameera,13,7
1304066,Q de Kock,39,32
1304066,R Ashwin,28,23
1304066,R Parag,8,4
1304066,SO Hetmyer,59,36
1304066,SV Samson,13,12
1304066,TA Boult,2,1
1304067,A Manohar,35,21
1304067,AK Markram,12,8
1304067,Abhishek Sharma,42,32
1304067,B Sai Sudharsan,11,9
1304067,DA Miller,12,15
1304067,HH Pandya,50,42
1304067,KS Williamson,57,46
1304067,MS Wade,19,19
1304067,N Pooran,34,18
1304067,R Tewatia,6,4
1304067,RA Tripathi,17,11
1304067,Rashid Khan,0,1
1304067,Shubman Gill,7,9
1304068,Akash Deep,0,2
1304068,Anuj Rawat,12,16
1304068,F du Plessis,8,9
1304068,GJ Maxwell,26,11
1304068,JR Hazlewood,7,7
1304068,KD Karthik,34,14
1304068,MM Ali,3,8
1304068,Mohammed Siraj,14,11
1304068,PWH de Silva,7,3
1304068,RA Jadeja,0,1
1304068,RD Gaikwad,17,16
1304068,RV Uthappa,88,50
1304068,S Dube,95,46
1304068,SS Prabhudessai,34,18
1304068,Shahbaz Ahmed,41,27
1304068,V Kohli,1,3
1304069,D Brevis,49,25
1304069,Ishan Kishan,3,6
1304069,JD Unadkat,12,7
1304069,JJ Bumrah,0,1
1304069,JM Bairstow,12,13
1304069,JM Sharma,30,15
1304069,KA Pollard,10,11
1304069,LS Livingstone,2,3
1304069,M Ashwin,0,2
1304069,M Shahrukh Khan,15,6
1304069,MA Agarwal,52,32
1304069,OF Smith,1,1
1304069,RG Sharma,28,17
1304069,S Dhawan,70,50
1304069,SA Yadav,43,30
1304069,TS Mills,0,2
1304069,Tilak Varma,36,20
1304070,A Manohar,43,28
1304070,D Padikkal,0,1
1304070,DA Miller,31,14
1304070,HE van der Dussen,6,10
1304070,HH Pandya,87,52
1304070,JC Buttler,54,24
1304070,JDS Neesham,17,15
1304070,KR Sen,0,3
1304070,M Prasidh Krishna,4,7
1304070,MS Wade,12,6
1304070,R Ashwin,8,8
1304070,R Parag,18,16
1304070,SO Hetmyer,29,17
1304070,SV Samson,11,11
1304070,Shubman Gill,13,14
1304070,V Shankar,2,7
1304070,YS Chahal,5,8
1304071,AD Russell,49,25
1304071,AJ Finch,7,5
1304071,AK Markram,68,36
1304071,Abhishek Sharma,3,10
1304071,Aman Hakim Khan,5,3
1304071,KS Williamson,17,16
1304071,N Pooran,5,8
1304071,N Rana,54,36
1304071,PJ Cummins,3,3
1304071,RA Tripathi,71,37
1304071,SP Jackson,7,7
1304071,SP Narine,6,2
1304071,SS Iyer,28,25
1304071,UT Yadav,1,1
1304071,VR Iyer,6,13
1304072,D Brevis,31,13
1304072,DJ Hooda,15,8
1304072,FA Allen,8,7
1304072,Ishan Kishan,13,17
1304072,JD Unadkat,14,6
1304072,KA Pollard,25,14
1304072,KH Pandya,1,1
1304072,KL Rahul,103,60
1304072,M Ashwin,6,2
1304072,MK Pandey,38,29
1304072,MP Stoinis,10,9
1304072,Q de Kock,24,13
1304072,RG Sharma,6,7
1304072,SA Yadav,37,27
1304072,TS Mills,0,1
1304072,Tilak Varma,26,26
1304073,AR Patel,10,7
1304073,Anuj Rawat,0,1
1304073,DA Warner,66,38
1304073,F du Plessis,8,11
1304073,GJ Maxwell,55,34
1304073,KD Karthik,66,34
1304073,Kuldeep Yadav,10,7
1304073,Lalit Yadav,1,4
1304073,MR Marsh,14,24
1304073,PP Shaw,16,13
1304073,R Powell,0,1
1304073,RR Pant,34,17
1304073,SN Thakur,17,9
1304073,SS Prabhudessai,6,5
1304073,Shahbaz Ahmed,32,21
1304073,V Kohli,12,14
1304074,AK Markram,41,27
1304074,Abhishek Sharma,31,25
1304074,Arshdeep Singh,0,1
1304074,JM Bairstow,12,10
1304074,JM Sharma,11,8
1304074,KS Williamson,3,9
1304074,LS Livingstone,60,33
1304074,M Shahrukh Khan,26,28
1304074,N Pooran,35,30
1304074,OF Smith,13,15
1304074,P Simran Singh,14,11
1304074,RA Tripathi,34,22
1304074,RD Chahar,0,2
1304074,S Dhawan,8,11
1304074,VG Arora,0,1
1304075,A Manohar,12,12
1304075,AS Joseph,0,1
1304075,AT Rayudu,46,31
1304075,DA Miller,94,51
1304075,MM Ali,1,3
1304075,R Tewatia,6,14
1304075,RA Jadeja,22,12
1304075,RD Gaikwad,73,48
1304075,RV Uthappa,3,10
1304075,Rashid Khan,40,21
1304075,S Dube,19,17
1304075,Shubman Gill,0,1
1304075,V Shankar,0,2
1304075,WP Saha,11,18
1304076,AD Russell,0,1
1304076,AJ Finch,58,28
1304076,CV Varun,1,1
1304076,D Padikkal,24,18
1304076,JC Buttler,103,61
1304076,KK Nair,3,5
1304076,N Rana,18,11
1304076,PJ Cummins,0,1
1304076,R Ashwin,2,2
1304076,R Parag,5,3
1304076,SO Hetmyer,26,13
1304076,SP Jackson,8,8
1304076,SS Iyer,85,51
1304076,SV Samson,38,19
1304076,Shivam Mavi,0,1
1304076,UT Yadav,21,9
1304076,VR Iyer,6,7
1304077,A Badoni,13,13
1304077,Anuj Rawat,4,5
1304077,DJ Hooda,13,14
1304077,F du Plessis,96,64
1304077,GJ Maxwell,23,11
1304077,HV Patel,0,1
1304077,JO Holder,16,9
1304077,KD Karthik,13,8
1304077,KH Pandya,42,28
1304077,KL Rahul,30,24
1304077,MK Pandey,6,8
1304077,MP Stoinis,24,15
1304077,PVD Chameera,1,3
1304077,Q de Kock,3,5
1304077,Ravi Bishnoi,0,1
1304077,SS Prabhudessai,10,9
1304077,Shahbaz Ahmed,26,22
1304077,V Kohli,0,1
1304078,Arshdeep Singh,9,17
1304078,DA Warner,60,30
1304078,JM Bairstow,9,8
1304078,JM Sharma,32,23
1304078,K Rabada,2,6
1304078,LS Livingstone,2,3
1304078,M Shahrukh Khan,12,20
1304078,MA Agarwal,24,15
1304078,NT Ellis,0,2
1304078,PP Shaw,41,20
1304078,RD Chahar,12,12
1304078,S Dhawan,9,10
1304078,SN Khan,12,13
1304078,VG Arora,2,4
1304079,AT Rayudu,40,35
1304079,D Brevis,4,7
1304079,D Pretorius,22,14
1304079,DJ Bravo,1,1
1304079,DR Sams,5,3
1304079,HR Shokeen,25,25
1304079,Ishan Kishan,0,1
1304079,JD Unadkat,19,9
1304079,KA Pollard,14,9
1304079,MJ Santner,11,9
1304079,MS Dhoni,28,13
1304079,RA Jadeja,3,8
1304079,RD Gaikwad,0,1
1304079,RG Sharma,0,2
1304079,RV Uthappa,30,25
1304079,S Dube,13,14
1304079,SA Yadav,32,21
1304079,Tilak Varma,51,43
1304080,AR Patel,1,4
1304080,D Padikkal,54,35
1304080,DA Warner,28,14
1304080,JC Buttler,116,65
1304080,Kuldeep Yadav,0,3
1304080,Lalit Yadav,37,24
1304080,PP Shaw,37,27
1304080,R Powell,36,15
1304080,RR Pant,44,24
1304080,SN Khan,1,3
1304080,SN Thakur,10,7
1304080,SO Hetmyer,1,1
1304080,SV Samson,46,19
1304081,A Manohar,2,4
1304081,AD Russell,48,25
1304081,AS Joseph,1,1
1304081,DA Miller,27,20
1304081,HH Pandya,67,49
1304081,LH Ferguson,0,1
1304081,N Rana,2,7
1304081,R Tewatia,17,12
1304081,RK Singh,35,28
1304081,Rashid Khan,0,2
1304081,SP Narine,5,5
1304081,SS Iyer,12,15
1304081,SW Billings,4,4
1304081,Shivam Mavi,2,4
1304081,Shubman Gill,7,5
1304081,TG Southee,1,1
1304081,UT Yadav,15,15
1304081,VR Iyer,17,17
1304081,WP Saha,25,25
1304081,Yash Dayal,0,1
1304082,Abhishek Sharma,47,28
1304082,Anuj Rawat,0,2
1304082,F du Plessis,5,7
1304082,GJ Maxwell,12,11
1304082,HV Patel,4,8
1304082,JR Hazlewood,3,11
1304082,KD Karthik,0,3
1304082,KS Williamson,16,17
1304082,Mohammed Siraj,2,4
1304082,PWH de Silva,8,19
1304082,RA Tripathi,7,3
1304082,SS Prabhudessai,15,20
1304082,Shahbaz Ahmed,7,12
1304082,V Kohli,0,1
1304083,A Badoni,14,11
1304083,D Brevis,3,5
1304083,DJ Hooda,10,9
1304083,DR Sams,3,7
1304083,Ishan Kishan,8,20
1304083,JD Unadkat,1,1
1304083,JJ Bumrah,0,2
1304083,JO Holder,0,2
1304083,KA Pollard,19,20
1304083,KH Pandya,1,2
1304083,KL Rahul,103,62
1304083,MK Pandey,22,22
1304083,MP Stoinis,0,3
1304083,Q de Kock,10,9
1304083,RG Sharma,39,31
1304083,SA Yadav,7,7
1304083,Tilak Varma,38,27
1304084,AT Rayudu,78,39
1304084,D Pretorius,1,1
1304084,JM Bairstow,6,3
1304084,LS Livingstone,19,7
1304084,MA Agarwal,18,21
1304084,MJ Santner,9,15
1304084,MS Dhoni,12,8
1304084,PBB Rajapaksa,42,32
1304084,RA Jadeja,21,16
1304084,RD Gaikwad,30,27
1304084,RV Uthappa,1,7
1304084,S Dhawan,88,59
1304084,S Dube,8,7
1304085,D Padikkal,7,7
1304085,DJ Mitchell,16,24
1304085,F du Plessis,23,21
1304085,GJ Maxwell,0,1
1304085,HV Patel,8,11
1304085,JC Buttler,8,9
1304085,JR Hazlewood,0,2
1304085,KD Karthik,6,4
1304085,M Prasidh Krishna,2,5
1304085,Mohammed Siraj,5,5
1304085,PWH de Silva,18,13
1304085,R Ashwin,17,9
1304085,R Parag,56,31
1304085,RM Patidar,16,16
1304085,SO Hetmyer,3,7
1304085,SS Prabhudessai,2,7
1304085,SV Samson,27,21
1304085,Shahbaz Ahmed,17,27
1304085,TA Boult,5,7
1304085,V Kohli,9,10
1304086,A Manohar,0,1
1304086,AK Markram,56,40
1304086,Abhishek Sharma,65,42
1304086,DA Miller,17,19
1304086,HH Pandya,10,6
1304086,KS Williamson,5,8
1304086,M Jansen,8,5
1304086,N Pooran,3,5
1304086,R Tewatia,40,21
1304086,RA Tripathi,16,10
1304086,Rashid Khan,31,11
1304086,Shashank Singh,25,6
1304086,Shubman Gill,22,24
1304086,WP Saha,68,38
1304086,Washington Sundar,3,4
1304087,AD Russell,0,3
1304087,AJ Finch,3,7
1304087,AR Patel,24,17
1304087,B Indrajith,6,8
1304087,DA Warner,42,26
1304087,Harshit Rana,0,1
1304087,Lalit Yadav,22,29
1304087,MR Marsh,13,7
1304087,N Rana,57,34
1304087,PP Shaw,0,1
1304087,R Powell,33,16
1304087,RK Singh,23,16
1304087,RR Pant,2,5
1304087,SN Thakur,8,14
1304087,SP Narine,0,1
1304087,SS Iyer,42,37
1304087,TG Southee,0,1
1304087,UT Yadav,0,1
1304087,VR Iyer,6,12
1304088,A Badoni,4,4
1304088,Arshdeep Singh,0,2
1304088,Avesh Khan,2,5
1304088,DJ Hooda,34,28
1304088,JM Bairstow,32,28
1304088,JM Sharma,2,5
1304088,JO Holder,11,8
1304088,K Rabada,2,5
1304088,KH Pandya,7,7
1304088,KL Rahul,6,11
1304088,LS Livingstone,18,16
1304088,MA Agarwal,25,17
1304088,MP Stoinis,1,4
1304088,Mohsin Khan,13,6
1304088,PBB Rajapaksa,9,7
1304088,PVD Chameera,17,10
1304088,Q de Kock,46,37
1304088,R Dhawan,21,22
1304088,RD Chahar,4,4
1304088,S Dhawan,5,15
1304089,B Sai Sudharsan,20,14
1304089,DA Miller,39,24
1304089,F du Plessis,0,4
1304089,GJ Maxwell,33,18
1304089,HH Pandya,3,5
1304089,KD Karthik,2,3
1304089,MK Lomror,16,8
1304089,R Tewatia,43,25
1304089,RM Patidar,52,32
1304089,Shahbaz Ahmed,2,2
1304089,Shubman Gill,31,28
1304089,V Kohli,58,53
1304089,WP Saha,29,22
1304090,D Padikkal,15,15
1304090,DJ Mitchell,17,20
1304090,DR Sams,6,1
1304090,Ishan Kishan,26,18
1304090,JC Buttler,67,52
1304090,KA Pollard,10,14
1304090,R Ashwin,21,9
1304090,R Parag,3,3
1304090,RG Sharma,2,5
1304090,SA Yadav,51,39
1304090,SO Hetmyer,6,14
1304090,SV Samson,16,7
1304090,TA Boult,1,1
1304090,TH David,20,9
1304090,Tilak Varma,35,30
1304091,AR Patel,42,24
1304091,DA Warner,3,4
1304091,DJ Hooda,52,34
1304091,KH Pandya,9,6
1304091,KL Rahul,77,51
1304091,Kuldeep Yadav,16,8
1304091,Lalit Yadav,3,4
1304091,MP Stoinis,17,16
1304091,MR Marsh,37,20
1304091,PP Shaw,5,7
1304091,Q de Kock,23,13
1304091,R Powell,35,21
1304091,RR Pant,44,30
1304091,SN Thakur,1,2
1304092,AK Markram,17,10
1304092,Abhishek Sharma,39,24
1304092,DP Conway,85,55
1304092,KS Williamson,47,37
1304092,MS Dhoni,8,7
1304092,N Pooran,64,33
1304092,RA Jadeja,1,1
1304092,RA Tripathi,0,1
1304092,RD Gaikwad,99,57
1304092,Shashank Singh,15,14
1304092,Washington Sundar,2,2
1304093,AJ Finch,4,7
1304093,B Indrajith,15,16
1304093,D Padikkal,2,5
1304093,JC Buttler,22,25
1304093,KK Nair,13,13
1304093,N Rana,48,37
1304093,R Ashwin,6,5
1304093,R Parag,19,12
1304093,RK Singh,42,23
1304093,SO Hetmyer,27,13
1304093,SS Iyer,34,32
1304093,SV Samson,54,49
1304094,AS Joseph,4,5
1304094,B Sai Sudharsan,65,50
1304094,DA Miller,11,14
1304094,HH Pandya,1,7
1304094,JM Bairstow,1,6
1304094,LH Ferguson,5,3
1304094,LS Livingstone,30,10
1304094,PBB Rajapaksa,40,28
1304094,PJ Sangwan,2,5
1304094,R Tewatia,11,13
1304094,Rashid Khan,0,1
1304094,S Dhawan,62,53
1304094,Shubman Gill,9,6
1304094,WP Saha,21,17
1304095,AT Rayudu,10,8
1304095,D Pretorius,13,8
1304095,DP Conway,56,37
1304095,F du Plessis,38,22
1304095,GJ Maxwell,3,3
1304095,KD Karthik,26,17
1304095,M Theekshana,7,4
1304095,MK Lomror,42,27
1304095,MM Ali,34,27
1304095,MS Dhoni,2,3
1304095,PWH de Silva,0,1
1304095,RA Jadeja,3,5
1304095,RD Gaikwad,28,23
1304095,RM Patidar,21,15
1304095,RV Uthappa,1,3
1304095,Shahbaz Ahmed,1,2
1304095,Simarjeet Singh,2,2
1304095,V Kohli,30,33
1304096,AK Markram,42,25
1304096,Abhishek Sharma,7,6
1304096,B Kumar,5,3
1304096,DA Warner,92,58
1304096,KS Williamson,4,11
1304096,Kartik Tyagi,7,5
1304096,MR Marsh,10,7
1304096,Mandeep Singh,0,5
1304096,N Pooran,62,34
1304096,R Powell,67,35
1304096,RA Tripathi,22,18
1304096,RR Pant,26,16
1304096,S Gopal,9,7
1304096,SA Abbott,7,5
1304096,Shashank Singh,10,6
1304097,B Sai Sudharsan,14,11
1304097,DA Miller,19,14
1304097,DR Sams,0,2
1304097,HH Pandya,24,14
1304097,Ishan Kishan,45,29
1304097,KA Pollard,4,14
1304097,R Tewatia,3,4
1304097,RG Sharma,43,28
1304097,Rashid Khan,1,1
1304097,SA Yadav,13,11
1304097,Shubman Gill,52,36
1304097,TH David,44,21
1304097,Tilak Varma,21,16
1304097,WP Saha,55,40
1304098,D Padikkal,31,32
1304098,JC Buttler,30,16
1304098,JM Bairstow,56,40
1304098,JM Sharma,38,18
1304098,LS Livingstone,22,14
1304098,MA Agarwal,15,13
1304098,PBB Rajapaksa,27,18
1304098,R Dhawan,5,2
1304098,R Parag,0,1
1304098,S Dhawan,12,16
1304098,SO Hetmyer,31,16
1304098,SV Samson,23,12
1304098,YBK Jaiswal,68,41
1304099,A Badoni,15,18
1304099,AD Russell,45,19
1304099,AJ Finch,14,14
1304099,AS Roy,0,2
1304099,B Indrajith,0,6
1304099,DJ Hooda,41,27
1304099,Harshit Rana,2,1
1304099,JO Holder,13,4
1304099,KH Pandya,25,27
1304099,MP Stoinis,28,14
1304099,N Rana,2,11
1304099,PVD Chameera,0,1
1304099,Q de Kock,50,29
1304099,RK Singh,6,10
1304099,SP Narine,22,12
1304099,SS Iyer,6,9
1304099,Shivam Mavi,1,2
1304099,TG Southee,0,1
1304100,AK Markram,21,27
1304100,Abhishek Sharma,0,3
1304100,B Kumar,8,9
1304100,F du Plessis,73,50
1304100,Fazalhaq Farooqi,2,8
1304100,GJ Maxwell,33,24
1304100,J Suchith,2,7
1304100,KD Karthik,30,8
1304100,Kartik Tyagi,0,1
1304100,N Pooran,19,14
1304100,RA Tripathi,58,37
1304100,RM Patidar,48,38
1304100,Shashank Singh,8,9
1304100,Umran Malik,0,1
1304100,V Kohli,0,1
1304101,A Nortje,1,6
1304101,AR Patel,1,3
1304101,AT Rayudu,5,6
1304101,DA Warner,19,12
1304101,DJ Bravo,1,1
1304101,DP Conway,87,49
1304101,KK Ahmed,0,1
1304101,KS Bharat,8,5
1304101,Kuldeep Yadav,5,17
1304101,MM Ali,9,4
1304101,MR Marsh,25,20
1304101,MS Dhoni,21,8
1304101,R Powell,3,9
1304101,RD Gaikwad,41,33
1304101,RR Pant,21,11
1304101,RV Patel,6,3
1304101,RV Uthappa,0,1
1304101,S Dube,32,19
1304101,SN Thakur,24,19
1304102,AD Russell,9,5
1304102,AM Rahane,25,24
1304102,DR Sams,1,2
1304102,Ishan Kishan,51,43
1304102,K Kartikeya,3,5
1304102,KA Pollard,15,16
1304102,M Ashwin,0,2
1304102,N Rana,43,26
1304102,PJ Cummins,0,2
1304102,RG Sharma,2,6
